app_language,geo,event_type,count
es_ES,AS;KR,in_app_currency_action,
en_US,NA;MX,in_app_currency_action,
en_US,EU;UA,background,
en_US,EU;MK,background,
en_US,EU;IE,action,
en_US,EU;GR,page_view,
en_US,EU;FI,timing,
en_US,AS;QA,foreground,
en_US,AS;AM,page_view,
en_GB,EU;PL,start,
en_GB,EU;ES,page_view,
en_GB,EU;BA,foreground,
en_GB,AS;TR,background,
en_GB,AS;TH,action,
en_GB,AS;MY,session_end,
en_CA,NA;US,start,
en_CA,NA;PR,background,
en_CA,NA;CA,perf,
en_AU,AS;TR,page_view,
de_DE,EU;RO,in_app_currency_action,
da_DK,EU;DK,page_view,
bg_BG,EU;DE,in_app_currency_action,
ar_EG,EU;SE,action,
zh_HK,AS;HK,in_app_currency_action,
zh_CN,AS;SG,foreground,
th_TH,AS;MY,action,
sk_SK,EU;SK,page_view,
ru_RU,EU;BY,page_view,
ru_RU,AS;GE,session_end,
pt_BR,SA;PE,action,
ms_MY,AS;MY,start,
lt_LT,EU;DE,page_view,
it_CH,EU;CH,perf,
hu_HU,EU;GB,action,
hr_HR,EU;HR,page_view,
fr_BE,EU;BE,background,
fi_FI,EU;FI,in_app_currency_action,
es_VE,SA;VE,background,
es_US,SA;UY,perf,
es_US,NA;MX,background,
es_ES,SA;EC,action,
es_ES,SA;CO,page_view,
es_ES,SA;BO,session_end,
es_ES,SA;AR,background,
es_CL,SA;CL,page_view,
es_AR,SA;PE,session_end,
en_US,SA;CO,in_app_currency_action,
en_US,OC;MP,action,
en_US,NA;BB,foreground,
en_US,EU;NL,foreground,
en_US,AS;LB,foreground,
en_US,AS;IR,action,
en_GB,NA;US,timing,
en_GB,EU;SE,in_app_currency_action,
en_GB,EU;GR,start,
en_GB,EU;CY,in_app_currency_action,
en_GB,EU;BG,action,
en_GB,AS;PH,timing,
en_GB,AS;ID,start,
en_GB,AS;AE,session_end,
en_GB,AF;ZA,session_end,
en_GB,AF;NG,timing,
en_CA,NA;MX,foreground,
en_AU,AF;EG,start,
de_DE,EU;IT,start,
de_AT,EU;DE,foreground,
bg_BG,EU;ES,background,
ar_AE,EU;GB,session_end,
ar_AE,AS;PH,session_end,
ar_AE,AF;MA,action,
ar_AE,;;;;;,in_app_currency_action,
zh_CN,NA;US,action,
sv_SE,OC;AU,perf,
sr_RS,EU;SE,in_app_currency_action,
ru_RU,EU;MD,start,
ru_RU,EU;EE,session_end,
ru_RU,EU;AT,in_app_currency_action,
pt_PT,AF;AO,in_app_currency_action,
pt_BR,SA;BR,page_view,
pt_BR,;;;;;,timing,
hy_AM,EU;RU,timing,
fr_FR,AF;CI,session_end,
fr_CA,EU;FR,start,
es_UY,SA;UY,timing,
es_US,NA;US,timing,
es_US,NA;CR,perf,
es_MX,SA;PY,background,
es_ES,NA;MX,action,
es_ES,NA;GT,in_app_currency_action,
es_ES,NA;DO,page_view,
es_AR,SA;AR,foreground,
en_ZA,AS;PH,perf,
en_US,NA;PR,perf,
en_US,NA;DO,in_app_currency_action,
en_US,EU;BA,perf,
en_US,EU;AL,start,
en_US,AS;OM,foreground,
en_US,AS;AM,action,
en_US,AF;TZ,page_view,
en_IE,EU;NO,timing,
en_GB,EU;SK,page_view,
en_GB,EU;CH,start,
en_GB,AS;QA,page_view,
en_GB,AS;PK,in_app_currency_action,
en_GB,AS;HK,session_end,
en_AU,AS;TR,action,
da_DK,EU;DK,action,
ar_IL,AS;IL,background,
ar_AE,AS;QA,foreground,
zh_CN,AS;SG,page_view,
sv_SE,AS;TH,timing,
ru_RU,EU;LT,background,
ru_RU,AS;KG,session_end,
ro_RO,EU;DE,timing,
ko_KR,AS;KR,background,
it_IT,EU;DE,session_end,
it_IT,EU;CH,background,
fr_FR,EU;CH,action,
fr_CA,SA;CO,action,
et_EE,EU;EE,start,
es_ES,NA;PA,in_app_currency_action,
es_ES,NA;DO,start,
en_ZA,EU;ES,action,
en_US,EU;UA,session_end,
en_US,EU;MK,session_end,
en_US,EU;FR,perf,
en_US,EU;BE,in_app_currency_action,
en_US,AS;SA,in_app_currency_action,
en_US,AS;BD,action,
en_US,AF;TZ,start,
en_PH,AS;ID,page_view,
en_MY,AS;MY,action,
en_HK,AS;HK,perf,
en_GB,EU;LT,foreground,
en_GB,AS;QA,start,
en_GB,AS;MY,perf,
en_GB,AS;IL,in_app_currency_action,
en_CA,NA;PR,session_end,
de_DE,EU;AT,timing,
bg_BG,EU;DE,foreground,
ar_EG,EU;GB,background,
ar_AE,AS;KW,background,
zh_CN,AS;SG,action,
zh_CN,AS;MY,page_view,
tr_TR,EU;BE,background,
ru_RU,AS;IL,timing,
ro_RO,EU;RO,start,
ro_RO,EU;IT,background,
pt_PT,SA;BR,start,
pl_PL,EU;NO,start,
nl_BE,EU;BE,session_end,
lo_LA,AS;LA,timing,
in_ID,AS;ID,start,
hy_AM,AS;AM,page_view,
fr_FR,EU;DE,foreground,
fr_FR,AF;MA,background,
fr_CH,EU;CH,page_view,
fr_CA,SA;CO,in_app_currency_action,
es_US,SA;EC,perf,
es_US,SA;AR,foreground,
es_ES,EU;RO,timing,
en_ZA,EU;ES,in_app_currency_action,
en_US,NA;CR,start,
en_US,NA;CA,timing,
en_US,NA;BB,action,
en_US,EU;SE,timing,
en_US,AS;LB,action,
en_US,AS;IN,session_end,
en_US,AF;NG,background,
en_NZ,EU;GB,start,
en_IN,AS;QA,background,
en_IE,EU;IE,background,
en_GB,EU;RO,page_view,
en_GB,EU;MT,session_end,
en_GB,EU;MK,timing,
en_GB,AS;TH,foreground,
en_GB,AF;TZ,session_end,
en_CA,NA;MX,action,
el_GR,EU;GR,perf,
de_DE,EU;DE,session_end,
de_DE,EU;CH,background,
de_AT,EU;DE,action,
cs_CZ,EU;DK,timing,
ar_EG,EU;SE,foreground,
ar_EG,EU;NL,in_app_currency_action,
ar_EG,AS;KW,session_end,
ar_AE,EU;RO,foreground,
ar_AE,EU;BE,start,
ar_AE,AS;SA,start,
ar_AE,AF;EG,session_end,
zh_CN,NA;US,page_view,
zh_CN,AS;CN,timing,
sr_RS,EU;SE,action,
sq_AL,EU;AL,page_view,
ru_RU,EU;DE,foreground,
ru_RU,AS;KZ,timing,
ru_RU,AS;AZ,foreground,
ro_RO,EU;FR,foreground,
pt_PT,AF;AO,action,
pt_BR,SA;CO,in_app_currency_action,
mk_MK,EU;MK,session_end,
iw_IL,AS;IL,action,
fr_CH,EU;LU,start,
es_GT,NA;GT,in_app_currency_action,
es_CO,NA;MX,start,
en_US,NA;US,payment_action,
en_US,NA;PA,action,
en_US,EU;NO,start,
en_US,AS;TR,page_view,
en_US,AS;NP,action,
en_US,AS;HK,start,
en_US,AF;KE,foreground,
en_NZ,AF;EG,start,
en_GB,EU;RU,action,
en_GB,EU;AT,perf,
en_GB,AS;BH,session_end,
en_CA,NA;US,in_app_currency_action,
en_CA,EU;DE,foreground,
bg_BG,EU;NL,background,
ar_EG,AS;SA,page_view,
zh_TW,AS;TW,timing,
zh_HK,AS;MY,in_app_currency_action,
zh_CN,EU;IE,action,
zh_CN,AS;HK,start,
sv_SE,EU;SE,action,
sv_SE,AF;DZ,start,
ru_RU,AS;TR,start,
pt_PT,AF;MZ,background,
hu_HU,EU;HU,action,
hu_HU,EU;GB,page_view,
fr_MA,AF;MA,in_app_currency_action,
fr_FR,NA;HT,timing,
fr_FR,EU;ES,timing,
fr_FR,AF;RE,foreground,
fa_IR,AS;AE,in_app_currency_action,
es_US,NA;PR,start,
es_US,NA;PA,timing,
es_PE,SA;PE,foreground,
es_MX,NA;US,in_app_currency_action,
es_ES,SA;EC,page_view,
es_ES,NA;SV,action,
es_EC,SA;EC,in_app_currency_action,
en_US,NA;US,session_end,
en_US,NA;JM,in_app_currency_action,
en_US,EU;IT,action,
en_US,EU;GB,session_end,
en_US,AS;PH,session_end,
en_US,AS;IR,page_view,
en_US,AF;MA,action,
en_ID,AS;ID,foreground,
en_GB,EU;BE,perf,
en_GB,AS;TW,action,
en_GB,AS;SA,perf,
en_GB,AF;ZM,action,
en_AU,AS;IN,perf,
en_AU,AS;AE,start,
el_GR,NA;US,foreground,
el_CY,EU;CY,session_end,
de_CH,EU;DE,timing,
ar_AE,AS;JO,start,
ar_AE,AS;BH,timing,
ar_AE,AF;MA,page_view,
zh_HK,AS;TW,start,
zh_HK,AS;MY,page_view,
tr_TR,EU;FR,foreground,
ru_RU,EU;UA,background,
ru_RU,EU;FR,session_end,
ru_RU,AS;AM,page_view,
it_IT,EU;IT,perf,
it_IT,EU;AL,in_app_currency_action,
it_CH,EU;CH,session_end,
hu_HU,EU;DE,action,
es_US,SA;VE,in_app_currency_action,
es_US,SA;UY,session_end,
es_MX,NA;US,page_view,
es_ES,EU;RO,foreground,
es_CO,SA;AR,foreground,
en_ZA,AS;AE,timing,
en_US,NA;JM,page_view,
en_US,NA;AW,session_end,
en_US,EU;SE,foreground,
en_US,EU;PT,action,
en_US,EU;NL,in_app_currency_action,
en_US,EU;AT,background,
en_US,AS;LB,in_app_currency_action,
en_US,AS;KW,session_end,
en_PH,AS;PH,timing,
en_PH,AS;ID,start,
en_NZ,OC;NZ,start,
en_GB,EU;MK,foreground,
en_GB,EU;IE,perf,
en_GB,AS;NP,perf,
en_GB,AF;NG,action,
en_CA,NA;MX,in_app_currency_action,
de_AT,EU;DE,in_app_currency_action,
ar_SA,EU;GB,start,
ar_JO,AS;SA,background,
ar_AE,EU;DE,session_end,
tr_TR,EU;UA,page_view,
tr_TR,AS;AE,action,
th_TH,NA;US,perf,
sl_SI,EU;SI,foreground,
ru_RU,EU;UA,timing,
ru_RU,EU;LV,background,
pl_PL,EU;IE,page_view,
ms_MY,AS;MY,session_end,
it_IT,EU;AL,page_view,
fr_FR,EU;PL,in_app_currency_action,
fr_CH,EU;XK,foreground,
es_US,SA;VE,page_view,
es_US,NA;SV,perf,
es_MX,SA;CO,in_app_currency_action,
es_AR,NA;CR,page_view,
en_US,EU;HU,background,
en_US,EU;BG,in_app_currency_action,
en_US,EU;BE,start,
en_US,AS;LK,foreground,
en_NZ,OC;NZ,perf,
en_GB,EU;NL,background,
en_GB,AS;LB,background,
en_GB,AS;KW,action,
en_GB,AS;IN,in_app_currency_action,
en_GB,AS;ID,session_end,
en_GB,AF;ZA,timing,
en_CA,AS;KR,start,
en_AU,AS;SA,start,
en_AU,AF;EG,session_end,
de_DE,EU;IT,session_end,
ar_JO,AS;SA,timing,
ar_IL,AS;SA,start,
ar_AE,EU;SE,start,
zh_CN,AS;HK,page_view,
vi_VN,AS;VN,start,
vi_VN,AS;SG,perf,
th_TH,NA;US,in_app_currency_action,
sr_RS,EU;SI,background,
pl_PL,EU;IT,perf,
it_IT,EU;IT,page_view,
hy_AM,AS;AM,action,
hu_HU,EU;ES,start,
hr_HR,EU;BA,foreground,
fr_FR,EU;PL,timing,
fr_FR,AS;KW,foreground,
fr_CH,EU;CH,action,
es_US,SA;CO,perf,
es_US,NA;SV,in_app_currency_action,
es_MX,NA;MX,perf,
es_ES,NA;MX,foreground,
es_CR,NA;CR,page_view,
en_US,EU;GR,foreground,
en_US,EU;FR,start,
en_US,AS;TH,perf,
en_US,AS;AM,foreground,
en_US,AS;AE,page_view,
en_US,AF;ZA,page_view,
en_NZ,OC;NZ,in_app_currency_action,
en_GB,EU;ES,foreground,
en_GB,EU;DK,session_end,
en_GB,AS;IN,timing,
en_AU,AS;TR,foreground,
el_GR,EU;DE,background,
de_DE,EU;AT,background,
da_DK,EU;DK,foreground,
ar_EG,AF;EG,perf,
zh_CN,AS;SG,session_end,
tr_TR,EU;FR,perf,
tr_TR,EU;BE,in_app_currency_action,
th_TH,AS;KR,background,
sl_SI,EU;SI,start,
ru_RU,EU;UA,action,
ru_RU,EU;BY,timing,
ro_RO,EU;IT,in_app_currency_action,
nl_NL,EU;NL,perf,
fr_CH,EU;XK,start,
fi_FI,EU;FI,background,
es_ES,SA;CO,timing,
es_CO,SA;AR,perf,
es_CL,SA;CL,timing,
en_US,SA;AR,page_view,
en_US,OC;AU,page_view,
en_US,NA;BB,session_end,
en_US,EU;RO,start,
en_US,EU;NL,session_end,
en_US,EU;IT,background,
en_US,AS;LK,start,
en_US,AS;LB,session_end,
en_US,AS;ID,perf,
en_US,AF;NG,in_app_currency_action,
en_US,AF;AO,background,
en_IE,EU;IE,in_app_currency_action,
en_GB,NA;CA,background,
en_GB,EU;BE,foreground,
en_GB,AS;SA,foreground,
en_CA,NA;MX,session_end,
en_AU,EU;GR,perf,
en_AU,AS;IN,foreground,
de_DE,EU;CH,in_app_currency_action,
de_AT,EU;DE,session_end,
de_AT,EU;CH,background,
ar_JO,AS;SA,action,
tr_TR,EU;GB,foreground,
ru_RU,EU;GB,session_end,
ru_RU,AS;AZ,perf,
ru_RU,;;;;;,in_app_currency_action,
pt_BR,SA;CO,session_end,
pt_BR,SA;BR,background,
pl_PL,EU;NL,foreground,
lv_LV,EU;IE,start,
iw_IL,EU;FR,page_view,
hu_HU,EU;ES,timing,
fr_FR,EU;FR,perf,
fr_FR,EU;BE,in_app_currency_action,
et_EE,EU;EE,background,
es_US,SA;CL,start,
es_GT,NA;GT,session_end,
es_ES,NA;DO,background,
en_US,EU;FR,timing,
en_US,EU;ES,action,
en_US,AS;PK,start,
en_US,AS;IL,page_view,
en_US,AS;GE,action,
en_GB,EU;SK,background,
en_GB,EU;IT,perf,
en_GB,EU;AL,in_app_currency_action,
en_GB,AS;QA,background,
en_GB,AS;KH,page_view,
en_CA,NA;US,session_end,
en_CA,EU;GB,session_end,
en_AU,AS;QA,page_view,
de_CH,EU;AT,foreground,
cs_CZ,EU;CZ,start,
ca_ES,EU;ES,action,
bg_BG,EU;NL,action,
zh_CN,EU;IE,foreground,
tr_TR,EU;CH,timing,
sv_SE,EU;SE,foreground,
ru_RU,EU;UA,perf,
ru_RU,AS;TW,background,
ru_RU,AS;TM,action,
pt_PT,EU;DE,background,
pl_PL,EU;NL,timing,
pl_PL,EU;DE,page_view,
iw_IL,;;;;;,start,
it_IT,EU;BE,background,
is_IS,EU;IS,background,
hu_HU,EU;HU,foreground,
fr_FR,EU;BE,action,
fa_IR,AS;IR,timing,
es_US,SA;PE,session_end,
es_PR,NA;PR,in_app_currency_action,
es_ES,SA;UY,page_view,
es_ES,NA;SV,foreground,
es_AR,NA;SV,background,
en_US,SA;BR,start,
en_US,EU;RU,action,
en_US,EU;HU,start,
en_US,EU;AT,perf,
en_US,AS;VN,page_view,
en_US,AS;BH,session_end,
en_US,AF;MA,foreground,
en_PH,AS;MY,background,
en_GB,EU;NL,start,
en_GB,AS;TW,foreground,
en_GB,AS;SG,timing,
en_GB,AF;ZM,foreground,
en_CA,NA;JM,action,
en_CA,AF;RW,background,
de_DE,EU;GR,background,
tr_TR,EU;CH,background,
tr_TR,AF;RW,timing,
sk_SK,EU;SK,foreground,
ru_RU,EU;UA,start,
ru_RU,EU;DE,action,
ru_RU,EU;BY,foreground,
ru_RU,AS;AZ,action,
pt_PT,EU;FR,perf,
pl_PL,EU;NL,background,
lt_LT,EU;GB,in_app_currency_action,
lt_LT,EU;DE,foreground,
hr_HR,EU;HR,foreground,
fr_FR,EU;LU,page_view,
es_US,NA;GT,perf,
es_ES,SA;CO,foreground,
es_ES,SA;BR,in_app_currency_action,
es_ES,NA;HN,perf,
es_CL,SA;CL,foreground,
en_US,NA;TT,perf,
en_US,AS;SG,page_view,
en_GB,NA;US,session_end,
en_GB,EU;IT,action,
en_GB,EU;GB,session_end,
en_GB,AS;PH,session_end,
en_GB,AS;MM,page_view,
de_DE,EU;LU,timing,
de_CH,EU;AT,background,
ar_JO,AS;SA,start,
ar_AE,OC;AU,perf,
vi_VN,NA;US,foreground,
tr_TR,NA;US,foreground,
tr_TR,EU;NL,perf,
tr_TR,EU;BG,start,
ru_RU,AS;TM,in_app_currency_action,
pl_PL,EU;DE,action,
nb_NO,EU;NO,perf,
lv_LV,EU;LV,session_end,
fr_CH,EU;LU,session_end,
fa_IR,EU;DE,foreground,
es_PY,SA;PY,background,
es_ES,SA;VE,background,
es_ES,NA;US,perf,
es_ES,NA;NI,foreground,
es_ES,EU;GB,perf,
es_ES,;;;;;,foreground,
es_CO,SA;CL,action,
en_US,EU;RU,in_app_currency_action,
en_US,EU;CH,start,
en_US,AS;QA,page_view,
en_US,AS;PK,in_app_currency_action,
en_US,AS;HK,session_end,
en_NZ,AF;EG,session_end,
en_IN,AS;IN,start,
en_HK,AS;HK,timing,
en_GB,EU;PT,start,
en_GB,EU;IS,perf,
en_GB,EU;BA,page_view,
en_GB,AS;MY,timing,
en_AU,OC;AU,perf,
cs_CZ,EU;CZ,in_app_currency_action,
ar_SA,AS;SA,action,
ar_AE,AS;TR,background,
tr_TR,NA;US,action,
tr_TR,EU;UA,foreground,
tr_TR,EU;DE,timing,
sv_SE,EU;SE,in_app_currency_action,
ru_RU,EU;UA,session_end,
ru_RU,EU;FR,perf,
pl_PL,EU;IE,foreground,
it_IT,EU;AL,foreground,
fr_FR,AF;SN,start,
es_US,SA;VE,foreground,
es_US,SA;PY,timing,
es_US,SA;PE,background,
es_ES,NA;NI,action,
es_ES,;;;;;,action,
es_AR,NA;CR,foreground,
en_US,SA;CO,start,
en_US,NA;AW,perf,
en_US,EU;IT,in_app_currency_action,
en_US,EU;AT,session_end,
en_US,AS;KW,perf,
en_US,AS;BH,background,
en_GB,NA;CA,in_app_currency_action,
en_GB,EU;GB,timing,
en_EN,AS;MY,page_view,
ar_JO,AS;SA,session_end,
ar_AE,EU;DE,perf,
ar_AE,AS;IQ,perf,
vi_US,AS;VN,foreground,
tr_TR,EU;SI,action,
pt_PT,AF;AO,background,
pl_PL,EU;IT,page_view,
mk_MK,EU;MK,in_app_currency_action,
lv_LV,EU;IE,perf,
iw_IL,AS;IL,background,
it_IT,AS;SA,foreground,
fr_FR,AF;DZ,start,
fa_IR,;;;;;,foreground,
es_US,SA;CL,perf,
es_MX,NA;MX,page_view,
es_ES,NA;DO,timing,
es_AR,SA;AR,session_end,
en_US,NA;PA,background,
en_US,EU;IE,background,
en_US,AS;TH,page_view,
en_US,AS;OM,session_end,
en_US,AS;NP,background,
en_IN,AS;IN,perf,
en_GB,AS;QA,timing,
en_GB,AS;BH,in_app_currency_action,
en_CA,NA;CA,foreground,
en_AU,AF;MU,start,
el_GR,EU;GR,action,
de_DE,AS;TR,foreground,
bg_BG,EU;BG,action,
ar_IQ,EU;IE,start,
ar_AE,AS;QA,session_end,
vi_VN,AS;VN,action,
tr_TR,EU;CH,start,
th_TH,NA;US,action,
th_TH,EU;DE,timing,
sr_RS,EU;SE,foreground,
ru_RU,EU;RU,background,
ru_RU,EU;AT,foreground,
ro_RO,EU;SE,page_view,
ro_RO,EU;RO,in_app_currency_action,
pt_PT,SA;BR,in_app_currency_action,
nl_NL,EU;NL,timing,
mk_MK,EU;DE,page_view,
lv_LV,EU;GB,page_view,
ko_KR,AS;CN,start,
iw_IL,EU;FR,session_end,
in_ID,AS;ID,in_app_currency_action,
hu_HU,EU;RU,start,
hr_HR,EU;BA,timing,
fr_FR,AF;CI,perf,
fa_IR,AS;IR,start,
es_US,SA;EC,page_view,
es_US,NA;SV,action,
es_US,EU;SE,foreground,
es_ES,SA;PE,timing,
es_ES,NA;GT,foreground,
en_US,EU;RO,background,
en_US,EU;GR,timing,
en_US,AS;IL,session_end,
en_US,AS;ID,timing,
en_NZ,EU;GB,in_app_currency_action,
en_GB,EU;RU,foreground,
en_GB,EU;NO,perf,
en_GB,EU;ES,timing,
en_GB,AS;SG,start,
en_GB,AS;PK,foreground,
en_GB,AS;KH,session_end,
en_AU,AS;QA,session_end,
de_DE,EU;LU,perf,
bs_BA,EU;BA,background,
ar_EG,AS;AE,page_view,
ar_AE,AS;SA,in_app_currency_action,
zh_CN,NA;US,start,
zh_CN,EU;DE,foreground,
uk_UA,EU;UA,background,
th_TH,EU;DE,in_app_currency_action,
sq_AL,EU;AL,start,
sl_SI,EU;SI,timing,
lt_LT,EU;LT,session_end,
hy_AM,EU;RU,foreground,
hr_HR,EU;BA,in_app_currency_action,
fr_CH,EU;XK,timing,
fr_CA,SA;CO,page_view,
es_US,SA;CO,session_end,
es_US,SA;BR,background,
es_ES,SA;PY,page_view,
es_ES,SA;PE,in_app_currency_action,
es_ES,SA;CL,background,
es_ES,NA;MX,in_app_currency_action,
es_ES,EU;FR,session_end,
es_BO,SA;BO,page_view,
en_ZA,EU;ES,page_view,
en_US,NA;BS,session_end,
en_US,EU;RO,timing,
en_US,EU;GR,in_app_currency_action,
en_US,EU;BE,action,
en_US,AS;TR,start,
en_US,AS;LK,timing,
en_US,AS;AM,in_app_currency_action,
en_IE,EU;NO,foreground,
en_GB,EU;ES,in_app_currency_action,
en_GB,AS;VN,start,
en_GB,AS;SG,perf,
en_CA,AS;KR,action,
en_AU,OC;AU,payment_action,
en_AU,AS;TR,in_app_currency_action,
en_AU,AS;SA,action,
ar_IL,AS;SA,action,
ar_EG,EU;NL,page_view,
ar_EG,AS;SA,start,
ar_EG,AF;EG,session_end,
ar_AE,EU;SE,action,
tr_TR,EU;NL,page_view,
tr_TR,EU;BG,in_app_currency_action,
tr_TR,EU;BE,start,
th_TH,AS;MY,foreground,
ro_RO,EU;IT,start,
lo_LA,AS;LA,perf,
fr_FR,EU;FR,page_view,
fr_FR,EU;DK,action,
fr_FR,AF;TN,session_end,
fr_FR,AF;DZ,timing,
es_US,NA;DO,session_end,
es_US,NA;CR,background,
es_US,EU;ES,in_app_currency_action,
es_ES,SA;BR,action,
es_ES,EU;FR,payment_action,
es_AR,SA;CL,foreground,
en_ZA,AS;PH,background,
en_US,NA;US,start,
en_US,NA;PR,background,
en_US,NA;CA,perf,
en_US,EU;CZ,perf,
en_US,EU;CH,in_app_currency_action,
en_US,EU;BA,background,
en_US,AS;PH,start,
en_US,AS;IQ,foreground,
en_US,AF;BW,start,
en_IE,EU;IE,start,
en_GB,EU;IT,page_view,
en_GB,EU;BG,foreground,
en_GB,AS;JO,in_app_currency_action,
en_GB,AF;GH,background,
en_GB,AF;EG,perf,
en_GB,;;;;;,action,
el_CY,EU;CY,start,
de_AT,EU;AT,foreground,
da_DK,;;;;;,session_end,
cs_CZ,EU;DK,perf,
ar_IQ,EU;IE,timing,
ar_EG,AS;QA,action,
ar_AE,EU;IT,foreground,
tr_TR,EU;SI,start,
sv_SE,EU;NO,start,
ro_RO,EU;SE,in_app_currency_action,
ms_MY,AS;MY,page_view,
mk_MK,EU;DE,in_app_currency_action,
lv_LV,EU;GB,in_app_currency_action,
ko_KR,EU;RU,page_view,
it_IT,EU;IT,action,
fr_FR,EU;CH,timing,
fr_CA,SA;CO,timing,
et_EE,EU;EE,foreground,
es_UY,SA;UY,session_end,
es_US,NA;US,session_end,
es_ES,NA;DO,foreground,
es_ES,EU;RO,background,
es_CR,NA;CR,action,
es_CO,SA;CO,page_view,
es_CO,SA;AR,background,
en_ZA,EU;ES,timing,
en_US,EU;SE,background,
en_US,EU;ES,perf,
en_US,AS;BD,timing,
en_US,AS;AE,action,
en_US,AF;ZA,action,
en_US,AF;EG,page_view,
en_MY,AS;MY,timing,
en_GB,EU;SK,foreground,
en_GB,EU;MK,background,
en_GB,EU;IE,action,
en_GB,EU;GR,page_view,
en_GB,EU;GB,payment_action,
en_GB,EU;FR,session_end,
en_GB,AS;QA,foreground,
el_GR,EU;GR,start,
ca_ES,EU;ES,perf,
bg_BG,EU;NL,perf,
bg_BG,EU;BG,start,
ar_AE,AS;AE,page_view,
zh_HK,AS;MY,start,
tr_TR,EU;GB,page_view,
th_TH,AS;MY,perf,
sv_SE,OC;AU,action,
ru_RU,EU;GB,timing,
pt_BR,SA;PE,perf,
pl_PL,EU;NL,page_view,
pl_PL,EU;BE,start,
lv_LV,EU;LV,timing,
lv_LV,EU;IE,session_end,
fr_MA,AF;MA,start,
fr_BE,EU;BE,foreground,
fa_IR,AS;AE,start,
es_VE,SA;VE,foreground,
es_US,NA;MX,foreground,
es_GT,NA;GT,timing,
es_ES,SA;EC,perf,
es_ES,SA;AR,foreground,
es_EC,SA;EC,start,
es_AR,SA;AR,background,
en_US,OC;MP,perf,
en_US,EU;BA,action,
en_US,AS;OM,background,
en_US,AS;KH,action,
en_US,AS;IQ,perf,
en_US,;;;;;,start,
en_NZ,AF;EG,timing,
en_IN,AS;IN,session_end,
en_GB,EU;PL,timing,
en_GB,EU;BG,perf,
en_CA,NA;US,timing,
de_CH,EU;CH,action,
de_CH,EU;AT,page_view,
de_AT,EU;AT,perf,
bg_BG,EU;ES,foreground,
ar_EG,EU;DK,action,
ar_AE,EU;IT,perf,
ar_AE,AS;QA,background,
ar_AE,AF;MA,perf,
zh_TW,AS;HK,foreground,
zh_CN,EU;DE,session_end,
tr_TR,EU;FR,background,
th_TH,EU;DE,background,
sk_SK,EU;GB,page_view,
ru_RU,EU;EE,start,
ru_RU,AS;KG,page_view,
pt_BR,;;;;;,session_end,
pl_PL,EU;NO,timing,
pl_PL,EU;DE,perf,
nl_NL,EU;NL,background,
it_IT,EU;DE,page_view,
hy_AM,EU;RU,session_end,
fr_FR,AF;CI,start,
es_US,SA;EC,in_app_currency_action,
es_PY,SA;PY,foreground,
es_ES,SA;VE,foreground,
es_ES,SA;PY,timing,
es_ES,SA;PE,background,
es_ES,EU;FR,action,
es_CO,SA;CL,perf,
es_BO,SA;BO,timing,
en_US,SA;CL,page_view,
en_US,EU;UA,page_view,
en_US,EU;MK,page_view,
en_US,AS;VN,perf,
en_US,AS;ID,background,
en_IE,EU;NO,session_end,
en_GB,EU;NO,start,
en_GB,AS;NP,action,
en_GB,AS;HK,start,
en_CA,NA;PR,page_view,
en_AU,EU;GR,background,
el_GR,EU;GR,in_app_currency_action,
ar_SA,AS;SA,perf,
ar_EG,EU;NL,timing,
ar_AE,AS;TR,foreground,
th_TH,NA;US,timing,
sk_SK,EU;GB,action,
ru_RU,;;;;;,start,
ro_RO,EU;RO,foreground,
pl_PL,EU;IT,start,
nl_BE,EU;BE,page_view,
lt_LT,EU;LT,in_app_currency_action,
ko_KR,EU;RU,action,
fa_IR,EU;RU,in_app_currency_action,
es_MX,NA;MX,start,
es_CO,SA;CO,action,
en_US,NA;BS,in_app_currency_action,
en_US,EU;UA,action,
en_US,EU;MK,action,
en_US,AS;TH,start,
en_US,AS;QA,perf,
en_US,AS;IN,page_view,
en_US,AF;EG,action,
en_PH,AS;ID,timing,
en_NZ,OC;NZ,timing,
en_NZ,EU;GB,foreground,
en_GB,EU;MT,page_view,
en_GB,EU;LT,session_end,
en_GB,EU;BA,perf,
en_GB,EU;AL,start,
en_GB,AS;OM,foreground,
en_CA,AS;KR,background,
en_AU,AS;SA,background,
de_DE,EU;DE,page_view,
bg_BG,EU;DE,session_end,
ar_IL,AS;SA,background,
ar_EG,AS;KW,page_view,
ar_EG,AF;EG,in_app_currency_action,
ar_AE,EU;SE,background,
ar_AE,AS;AE,action,
ar_AE,AF;EG,page_view,
zh_HK,AS;HK,perf,
tr_TR,EU;DE,in_app_currency_action,
ru_RU,EU;DE,background,
ru_RU,AS;AZ,background,
ro_RO,EU;FR,background,
iw_IL,;;;;;,session_end,
hu_HU,EU;DE,start,
fi_FI,EU;FI,perf,
es_US,SA;PY,in_app_currency_action,
es_US,NA;CR,page_view,
en_ZA,AS;PH,page_view,
en_ZA,AS;AE,foreground,
en_ZA,AF;ZA,foreground,
en_US,SA;CO,perf,
en_US,SA;BR,session_end,
en_US,NA;PR,page_view,
en_US,EU;PT,start,
en_US,EU;BA,page_view,
en_US,AS;MY,timing,
en_US,AF;KE,background,
en_PH,AS;PH,foreground,
en_GB,NA;US,in_app_currency_action,
en_GB,EU;SE,perf,
en_GB,EU;GB,in_app_currency_action,
en_GB,EU;DE,foreground,
